date,tavg,tmin,tmax,prcp,wdir,wspd,pres
4/1/2019,2.2,-5.0,10,0.0,264.0,5.3,1025.8
5/1/2019,6.1,-3.0,14,0.0,296.0,9.3,1012.9
6/1/2019,2.6,-2.0,6,0.0,8.0,10.5,1017.5
7/1/2019,3.6,-3.0,10,0.0,316.0,10.7,1018.6
8/1/2019,3.0,-3.0,11,0.0,301.0,6.4,1014.8
9/1/2019,3.3,0.0,7,0.0,317.0,16.1,1018.0
10/1/2019,0.7,-5.0,5,0.0,298.0,5.6,1017.5
11/1/2019,5.3,-2.0,12,0.0,318.0,16.8,1016.1
12/1/2019,3.6,-2.0,6,0.0,353.0,11.2,1018.9
13/1/2019,5.7,2.0,10,0.0,1.0,15.3,1017.9
14/1/2019,4.2,-1.0,10,0.0,355.0,12.8,1022.1
15/1/2019,4.0,-2.0,8,0.0,274.0,7.9,1019.2
16/1/2019,7.3,2.0,12,0.02,342.0,13.1,1010.9
17/1/2019,5.3,-1.0,11,0.0,272.0,8.1,1010.0
18/1/2019,5.2,2.0,8,0.0,309.0,22.2,1015.0
19/1/2019,5.4,1.0,11,0.0,282.0,12.3,1019.0
20/1/2019,5.8,-1.0,13,0.0,298.0,9.1,1007.3
21/1/2019,4.4,-2.0,9,0.0,311.0,17.8,1008.6
22/1/2019,2.8,-5.0,10,0.0,320.0,10.4,1010.8
23/1/2019,4.9,0.0,12,0.0,269.0,7.5,1011.6
24/1/2019,4.5,-1.0,8,0.0,316.0,21.2,1011.7
25/1/2019,3.2,-2.0,8,0.0,4.0,12.4,1014.5
26/1/2019,2.3,-1.0,8,0.0,342.0,15.7,1005.9
27/1/2019,2.2,-3.0,8,0.0,309.0,12.6,1015.7
28/1/2019,4.0,-5.0,12,0.0,246.0,13.2,1012.3
29/1/2019,5.1,0.0,9,0.0,300.0,22.2,1015.4
30/1/2019,2.5,-4.0,10,0.0,280.0,6.2,1022.8
31/1/2019,2.5,-2.0,8,0.0,311.0,7.4,1008.3
2/2/2019,4.4,-5.0,13,0.0,244.0,9.2,1016.7
3/2/2019,7.0,-2.0,14,0.0,223.0,7.0,1017.6
5/2/2019,6.0,4.0,8,0.0,36.0,11.9,1022.3
6/2/2019,5.6,3.0,8,0.04,325.0,12.9,1015.1
8/2/2019,5.6,2.0,12,0.0,356.0,14.2,1013.6
9/2/2019,0.3,-1.0,2,0.02,345.0,17.8,1017.4
10/2/2019,1.4,-2.0,5,0.06,8.0,15.2,1022.3
11/2/2019,1.5,-1.0,3,0.0,341.0,13.1,1023.6
12/2/2019,4.5,0.0,9,0.0,18.0,12.0,1022.2
13/2/2019,3.9,1.0,6,0.0,21.0,10.6,1022.1
14/2/2019,3.2,0.0,7,0.0,4.0,12.6,1024.2
15/2/2019,1.6,-1.0,5,0.0,354.0,11.2,1022.8
16/2/2019,5.7,1.0,12,0.0,342.0,9.2,1009.1
17/2/2019,4.6,1.0,9,0.0,316.0,12.3,1014.4
18/2/2019,5.3,-4.0,14,0.0,279.0,7.9,1022.8
19/2/2019,8.4,5.0,12,0.0,254.0,5.9,1021.2
20/2/2019,11.2,5.0,18,0.06,26.0,13.4,1010.1
21/2/2019,8.8,5.0,14,0.02,348.0,13.9,1016.3
22/2/2019,8.1,3.0,13,0.0,11.0,11.2,1017.9
23/2/2019,8.1,1.0,11,0.0,16.0,22.7,1013.2
24/2/2019,5.6,-3.0,13,0.0,203.0,7.8,1022.0
25/2/2019,11.1,4.0,17,0.0,270.0,7.7,1014.5
26/2/2019,9.1,7.0,11,0.0,33.0,15.1,1016.5
27/2/2019,7.1,2.0,10,0.0,30.0,12.1,1023.3
28/2/2019,7.2,5.0,11,0.1,342.0,15.6,1013.8
2/3/2019,7.3,1.0,13,0.0,18.0,10.9,1017.9
3/3/2019,6.3,5.0,8,0.04,347.0,13.9,1015.3
6/3/2019,10.2,6.0,14,0.0,161.0,6.8,1016.9
9/3/2019,7.9,-2.0,17,0.0,232.0,11.3,1023.8
10/3/2019,12.6,5.0,17,0.0,180.0,10.0,1017.1
12/3/2019,10.5,2.0,17,0.02,222.0,8.8,1003.8
13/3/2019,10.2,4.0,17,0.0,272.0,16.7,1004.8
14/3/2019,6.6,-1.0,12,0.0,305.0,12.7,1016.1
15/3/2019,8.0,2.0,13,0.0,114.0,10.5,1019.1
16/3/2019,8.3,4.0,13,0.0,0.0,12.2,1011.6
17/3/2019,8.0,3.0,14,0.0,1.0,10.8,1016.0
18/3/2019,7.8,1.0,13,0.0,157.0,10.7,1021.4
19/3/2019,12.8,7.0,18,0.0,223.0,9.7,1015.4
20/3/2019,12.6,6.0,19,0.0,70.0,12.3,1017.0
21/3/2019,15.6,9.0,21,0.0,193.0,20.6,1007.9
22/3/2019,16.2,10.0,22,0.0,66.0,14.6,1002.0
23/3/2019,5.8,4.0,10,0.0,28.0,9.2,1011.2
24/3/2019,6.1,-3.0,13,0.0,323.0,11.5,1014.1
25/3/2019,8.5,2.0,14,0.0,28.0,10.2,1016.5
26/3/2019,9.8,8.0,13,0.0,335.0,7.6,1010.3
27/3/2019,13.6,7.0,19,0.0,254.0,19.0,1010.3
28/3/2019,12.1,9.0,16,0.0,88.0,18.4,1006.4
29/3/2019,7.1,6.0,8,0.0,43.0,15.5,1015.7
30/3/2019,8.8,7.0,11,0.0,10.0,17.2,1012.5
31/3/2019,9.9,6.0,15,0.2,2.0,11.3,1005.3
1/4/2019,7.8,2.0,13,0.0,328.0,14.0,1010.8
2/4/2019,6.7,2.0,12,0.22,326.0,14.2,1013.5
3/4/2019,6.0,0.0,12,0.0,309.0,14.5,1016.5
4/4/2019,8.0,-2.0,16,0.0,248.0,8.3,1013.5
5/4/2019,13.9,3.0,20,0.0,223.0,18.4,1004.2
6/4/2019,14.4,8.0,20,0.0,172.0,11.2,1006.1
7/4/2019,14.8,10.0,20,0.0,46.0,11.9,1006.0
8/4/2019,9.1,5.0,14,0.14,48.0,16.1,1007.0
12/4/2019,8.2,4.0,11,0.0,24.0,10.9,1015.5
13/4/2019,9.4,3.0,16,0.0,47.0,10.2,1021.3
14/4/2019,13.0,5.0,19,0.0,179.0,12.5,1018.2
15/4/2019,15.4,12.0,21,0.2,294.0,16.2,1007.8
16/4/2019,12.9,7.0,19,0.0,152.0,12.4,1017.6
17/4/2019,14.8,10.0,19,0.0,157.0,12.5,1016.2
18/4/2019,15.7,13.0,21,0.0,89.0,12.0,1011.6
19/4/2019,17.4,13.0,23,0.0,162.0,16.4,1009.9
20/4/2019,12.3,9.0,16,0.0,94.0,17.0,1015.0
21/4/2019,15.7,12.0,19,0.0,56.0,9.3,1012.7
22/4/2019,17.3,13.0,23,0.0,48.0,10.7,1013.6
23/4/2019,16.6,13.0,21,0.0,103.0,14.7,1020.5
24/4/2019,18.6,17.0,21,0.0,174.0,15.8,1016.7
26/4/2019,10.3,9.0,14,0.14,42.0,22.2,1004.9
28/4/2019,9.9,2.0,17,0.0,57.0,11.5,1020.8
29/4/2019,13.5,5.0,19,0.0,139.0,10.4,1022.0
3/5/2019,16.8,11.0,24,0.14,96.0,9.3,1013.5
4/5/2019,17.6,14.0,22,0.0,54.0,11.9,1017.6
5/5/2019,17.6,11.0,23,0.0,143.0,10.7,1019.7
6/5/2019,18.3,14.0,24,0.0,169.0,15.2,1013.4
7/5/2019,13.5,7.0,17,0.0,23.0,11.7,1009.5
8/5/2019,14.3,4.0,21,0.0,218.0,11.3,1012.0
9/5/2019,18.0,13.0,22,0.0,196.0,15.7,1008.5
10/5/2019,18.0,10.0,25,0.0,165.0,9.1,1011.3
11/5/2019,18.6,12.0,25,0.0,165.0,9.3,1012.7
12/5/2019,15.6,14.0,18,0.0,46.0,18.4,1016.3
13/5/2019,16.4,13.0,21,0.0,89.0,14.5,1018.8
14/5/2019,17.9,16.0,21,0.0,172.0,11.9,1017.8
15/5/2019,16.9,13.0,21,0.02,158.0,9.5,1016.8
16/5/2019,17.8,12.0,23,0.0,60.0,9.9,1015.8
17/5/2019,18.4,14.0,23,0.0,88.0,11.6,1019.5
18/5/2019,18.3,13.0,23,0.0,121.0,13.0,1023.0
19/5/2019,18.6,15.0,23,0.0,147.0,14.0,1022.4
20/5/2019,19.4,16.0,24,0.0,160.0,18.9,1016.5
23/5/2019,18.6,13.0,25,0.0,40.0,10.5,1008.5
24/5/2019,19.9,12.0,28,0.0,183.0,7.9,1010.2
25/5/2019,21.5,13.0,30,0.0,157.0,8.2,1015.5
26/5/2019,22.9,14.0,31,0.0,186.0,6.5,1016.4
27/5/2019,22.9,15.0,31,0.0,142.0,8.9,1013.1
28/5/2019,21.9,17.0,27,0.0,206.0,22.3,1006.4
30/5/2019,19.1,15.0,24,0.02,107.0,10.9,1012.4
31/5/2019,20.2,17.0,23,0.0,164.0,14.7,1011.1
1/6/2019,20.2,17.0,24,0.0,97.0,11.9,1009.0
2/6/2019,20.5,16.0,24,0.0,147.0,7.6,1010.9
3/6/2019,20.6,18.0,25,0.0,118.0,9.1,1010.3
4/6/2019,20.9,15.0,26,0.0,131.0,10.4,1012.0
5/6/2019,20.8,17.0,25,0.0,165.0,9.3,1010.2
6/6/2019,22.8,17.0,29,0.0,148.0,10.3,1010.7
7/6/2019,20.0,18.0,21,0.0,70.0,8.7,1007.9
9/6/2019,17.5,15.0,19,0.06,40.0,19.6,1008.0
12/6/2019,17.4,14.0,21,0.04,42.0,13.0,1008.1
13/6/2019,19.0,12.0,24,0.0,142.0,9.7,1012.1
14/6/2019,20.1,15.0,24,0.0,153.0,14.8,1013.5
17/6/2019,22.1,18.0,27,0.0,290.0,15.4,1007.2
18/6/2019,21.5,17.0,25,0.0,142.0,14.6,1011.6
19/6/2019,22.7,16.0,28,0.0,180.0,9.2,1006.6
20/6/2019,21.8,19.0,26,0.0,65.0,11.5,1005.8
21/6/2019,22.7,20.0,26,0.0,143.0,15.0,1009.0
22/6/2019,21.4,19.0,24,0.0,101.0,13.4,1004.7
23/6/2019,20.7,20.0,22,0.24,23.0,10.4,1004.8
26/6/2019,23.1,17.0,28,0.0,167.0,10.0,1014.8
27/6/2019,24.8,21.0,29,0.0,197.0,16.7,1007.5
28/6/2019,24.8,20.0,29,0.22,192.0,11.2,1000.4
29/6/2019,20.1,19.0,21,0.04,24.0,12.0,1003.5
30/6/2019,22.6,20.0,28,0.24,132.0,10.1,999.3
1/7/2019,21.9,21.0,24,0.06,58.0,7.4,1003.5
2/7/2019,23.6,21.0,27,0.08,256.0,5.8,1007.5
3/7/2019,23.5,21.0,27,0.0,88.0,8.9,1010.5
5/7/2019,20.8,19.0,23,0.1,37.0,12.3,1006.5
9/7/2019,19.1,17.0,22,0.0,28.0,16.5,1009.5
10/7/2019,19.7,17.0,23,0.0,33.0,15.5,1012.4
11/7/2019,19.7,16.0,23,0.0,82.0,9.4,1014.1
13/7/2019,22.8,19.0,27,0.18,173.0,7.7,1003.9
18/7/2019,23.6,20.0,27,0.0,137.0,9.9,1013.7
20/7/2019,25.9,24.0,29,0.0,96.0,8.9,1013.9
21/7/2019,23.3,22.0,26,0.0,60.0,9.8,1014.5
22/7/2019,22.0,21.0,23,0.0,37.0,9.4,1010.8
23/7/2019,24.0,22.0,27,0.1,103.0,8.7,1006.3
24/7/2019,25.5,23.0,30,0.08,94.0,10.8,1007.2
25/7/2019,27.1,23.0,32,0.24,143.0,7.0,1009.8
26/7/2019,27.6,23.0,32,0.0,174.0,15.2,1011.9
27/7/2019,27.8,26.0,31,0.18,179.0,17.3,1010.8
29/7/2019,28.0,24.0,33,0.0,187.0,8.1,1011.9
30/7/2019,28.3,24.0,33,0.0,198.0,10.4,1010.6
31/7/2019,28.6,24.0,34,0.0,196.0,8.1,1011.0
1/8/2019,28.5,24.0,33,0.0,159.0,7.9,1011.1
2/8/2019,28.9,25.0,33,0.0,170.0,9.3,1011.0
3/8/2019,27.9,24.0,33,0.0,160.0,10.2,1011.4
4/8/2019,27.2,23.0,31,0.0,149.0,10.0,1012.3
5/8/2019,27.6,24.0,32,0.0,113.0,9.8,1012.3
6/8/2019,29.0,25.0,33,0.0,183.0,11.1,1011.1
7/8/2019,29.4,25.0,35,0.0,202.0,9.5,1010.0
8/8/2019,28.6,24.0,34,0.0,197.0,9.4,1009.3
9/8/2019,28.5,24.0,34,0.0,181.0,11.3,1008.3
10/8/2019,27.8,24.0,33,0.0,163.0,10.8,1008.1
11/8/2019,26.5,23.0,30,0.0,80.0,10.1,1008.8
12/8/2019,27.2,24.0,32,0.0,97.0,11.3,1008.4
13/8/2019,28.2,25.0,32,0.02,121.0,10.4,1006.6
14/8/2019,28.5,26.0,32,0.0,138.0,14.3,1006.4
17/8/2019,29.5,25.0,34,0.0,214.0,15.4,1001.4
18/8/2019,28.0,24.0,32,0.0,48.0,12.4,1006.7
19/8/2019,26.1,25.0,28,0.0,34.0,14.6,1010.9
21/8/2019,25.4,22.0,30,0.02,52.0,9.8,1009.5
23/8/2019,26.0,23.0,29,0.06,203.0,12.1,1005.2
24/8/2019,26.0,23.0,30,0.12,137.0,7.2,1007.1
26/8/2019,24.5,22.0,28,0.0,55.0,12.2,1012.6
27/8/2019,24.8,22.0,28,0.0,79.0,9.4,1013.7
29/8/2019,28.6,26.0,32,0.12,231.0,16.4,1006.3
31/8/2019,26.8,23.0,31,0.16,199.0,6.5,1011.1
1/9/2019,26.1,23.0,30,0.0,82.0,9.0,1016.3
2/9/2019,26.3,22.0,32,0.0,81.0,8.7,1016.9
3/9/2019,24.9,23.0,27,0.0,71.0,12.3,1016.6
4/9/2019,23.2,22.0,25,0.06,27.0,12.1,1018.2
5/9/2019,25.0,22.0,28,0.0,50.0,8.8,1018.1
6/9/2019,26.3,22.0,32,0.0,159.0,8.2,1016.5
7/9/2019,26.8,22.0,32,0.0,138.0,8.9,1015.3
8/9/2019,27.9,24.0,32,0.0,115.0,14.1,1012.2
10/9/2019,28.0,25.0,34,0.0,85.0,8.8,1012.3
11/9/2019,27.3,24.0,31,0.02,114.0,8.3,1011.5
13/9/2019,21.8,20.0,24,0.0,47.0,12.8,1016.2
14/9/2019,21.8,19.0,25,0.0,18.0,13.8,1014.3
15/9/2019,23.9,19.0,28,0.0,24.0,16.9,1009.7
17/9/2019,24.4,21.0,29,0.14,47.0,13.7,1008.6
18/9/2019,20.5,18.0,23,0.0,15.0,14.0,1011.0
20/9/2019,20.9,17.0,25,0.0,55.0,10.9,1016.8
21/9/2019,21.5,19.0,24,0.0,28.0,13.4,1020.5
22/9/2019,21.9,19.0,26,0.0,28.0,17.1,1018.2
24/9/2019,25.4,22.0,30,0.0,25.0,10.9,1010.3
25/9/2019,22.9,20.0,27,0.04,64.0,11.8,1018.4
26/9/2019,21.0,18.0,24,0.0,59.0,12.1,1025.4
27/9/2019,20.8,16.0,26,0.0,111.0,7.6,1026.1
28/9/2019,22.0,16.0,28,0.0,164.0,7.8,1022.3
29/9/2019,23.7,21.0,26,0.0,178.0,7.7,1015.8
30/9/2019,23.5,20.0,27,0.0,33.0,12.0,1015.8
1/10/2019,22.2,19.0,27,0.0,42.0,8.4,1019.8
2/10/2019,21.2,17.0,28,0.0,36.0,6.3,1019.8
3/10/2019,22.1,16.0,27,0.0,153.0,10.6,1015.3
5/10/2019,24.3,21.0,29,0.0,328.0,11.9,1008.3
6/10/2019,20.6,18.0,23,0.0,38.0,20.3,1016.9
7/10/2019,19.6,17.0,22,0.22,10.0,15.8,1020.8
9/10/2019,19.6,16.0,23,0.0,36.0,10.6,1014.4
10/10/2019,18.9,14.0,23,0.0,24.0,17.1,1018.1
14/10/2019,18.2,17.0,20,0.02,16.0,20.7,1019.2
15/10/2019,17.8,16.0,20,0.18,32.0,13.3,1020.6
16/10/2019,16.0,14.0,18,0.0,32.0,14.9,1024.1
17/10/2019,17.1,15.0,20,0.0,28.0,12.3,1024.5
20/10/2019,20.0,18.0,23,0.0,34.0,10.4,1016.3
21/10/2019,18.0,16.0,20,0.0,29.0,17.8,1019.2
24/10/2019,18.3,16.0,21,0.0,31.0,17.7,1022.2
27/10/2019,17.8,16.0,20,0.02,6.0,9.4,1011.5
28/10/2019,16.3,14.0,19,0.0,35.0,12.9,1017.8
29/10/2019,15.2,14.0,16,0.02,353.0,12.6,1015.2
31/10/2019,15.9,12.0,20,0.0,49.0,8.5,1018.2
1/11/2019,15.4,10.0,23,0.0,268.0,5.4,1014.4
2/11/2019,14.5,10.0,18,0.0,33.0,10.1,1019.5
3/11/2019,15.3,11.0,18,0.0,359.0,10.2,1014.8
5/11/2019,10.8,4.0,18,0.0,305.0,5.3,1014.9
6/11/2019,12.5,7.0,20,0.0,302.0,6.2,1014.0
7/11/2019,15.5,8.0,22,0.0,248.0,9.8,1011.5
8/11/2019,13.2,10.0,17,0.0,36.0,12.9,1014.7
9/11/2019,12.5,9.0,16,0.0,17.0,11.7,1015.9
10/11/2019,12.7,8.0,18,0.0,22.0,10.3,1013.8
12/11/2019,14.5,9.0,21,0.0,315.0,12.4,1012.5
13/11/2019,13.6,9.0,18,0.0,5.0,9.6,1019.0
14/11/2019,17.5,12.0,22,0.02,244.0,16.4,1008.2
15/11/2019,11.8,7.0,15,0.0,51.0,7.8,1015.7
16/11/2019,11.4,5.0,18,0.0,46.0,7.0,1015.2
17/11/2019,12.1,6.0,18,0.0,14.0,10.6,1021.1
18/11/2019,14.8,9.0,21,0.0,212.0,14.4,1016.4
19/11/2019,16.6,13.0,20,0.12,11.0,11.9,1006.5
20/11/2019,11.6,9.0,15,0.0,345.0,19.8,1018.0
21/11/2019,9.0,3.0,14,0.0,7.0,9.4,1029.4
22/11/2019,9.5,6.0,12,0.0,8.0,16.3,1030.5
25/11/2019,15.6,12.0,19,0.0,18.0,12.2,1015.0
26/11/2019,9.1,8.0,12,0.08,27.0,18.4,1027.6
27/11/2019,8.8,7.0,10,0.04,331.0,12.9,1021.6
28/11/2019,8.5,5.0,11,0.1,11.0,15.3,1019.4
29/11/2019,3.8,0.0,8,0.12,349.0,14.1,1023.7
30/11/2019,3.9,-1.0,10,0.0,358.0,5.9,1027.0
1/12/2019,6.6,0.0,12,0.0,245.0,6.4,1025.2
4/12/2019,8.6,4.0,15,0.0,284.0,7.0,1016.5
5/12/2019,6.9,1.0,14,0.0,302.0,7.2,1019.5
6/12/2019,6.6,5.0,8,0.0,3.0,12.7,1023.6
7/12/2019,4.9,4.0,6,0.0,335.0,12.7,1022.7
8/12/2019,6.3,0.0,12,0.06,358.0,8.3,1021.8
9/12/2019,6.3,1.0,10,0.0,346.0,14.3,1026.0
11/12/2019,12.6,7.0,17,0.0,327.0,8.1,1015.1
12/12/2019,11.5,6.0,18,0.02,278.0,13.2,1011.0
13/12/2019,6.9,4.0,8,0.0,8.0,12.6,1025.0
14/12/2019,9.4,5.0,16,0.0,282.0,10.2,1018.2
15/12/2019,7.4,3.0,10,0.0,354.0,12.5,1024.7
16/12/2019,5.9,0.0,12,0.0,351.0,7.8,1027.5
17/12/2019,8.1,6.0,11,0.0,296.0,7.0,1018.3
18/12/2019,10.2,6.0,16,0.04,330.0,9.9,1010.5
19/12/2019,8.5,7.0,10,0.0,1.0,10.7,1017.8
20/12/2019,9.7,5.0,15,0.0,347.0,11.0,1017.1
21/12/2019,7.6,6.0,9,0.0,0.0,13.1,1022.9
22/12/2019,6.9,4.0,11,0.0,1.0,14.9,1018.3
24/12/2019,6.1,3.0,12,0.0,343.0,9.9,1020.5
25/12/2019,5.2,1.0,9,0.0,344.0,9.3,1023.8
26/12/2019,8.0,2.0,13,0.0,6.0,10.9,1012.1
27/12/2019,8.1,0.0,14,0.02,309.0,16.7,1002.8
28/12/2019,4.5,-1.0,10,0.0,330.0,13.8,1021.6
29/12/2019,5.1,-3.0,10,0.0,20.0,7.5,1028.6
30/12/2019,5.3,4.0,7,0.0,295.0,8.2,1023.5
31/12/2019,8.6,2.0,18,0.02,303.0,13.9,1011.0
1/1/2020,2.9,-2.0,9,0.0,282.0,5.3,1020.4
2/1/2020,3.6,-3.0,10,0.0,12.0,6.8,1020.1
3/1/2020,5.1,-2.0,12,0.0,306.0,6.3,1015.8
4/1/2020,4.8,-1.0,10,0.0,0.0,10.4,1013.3
5/1/2020,3.8,-1.0,9,0.04,320.0,13.2,1019.9
6/1/2020,4.6,-2.0,10,0.0,341.0,10.2,1024.9
7/1/2020,5.2,2.0,9,0.0,354.0,12.0,1024.0
8/1/2020,5.4,4.0,8,0.1,300.0,9.6,1003.2
10/1/2020,7.0,2.0,11,0.0,17.0,13.2,1014.7
11/1/2020,5.5,2.0,10,0.0,337.0,8.9,1014.5
12/1/2020,4.9,0.0,9,0.0,334.0,9.9,1010.7
13/1/2020,7.3,1.0,13,0.0,341.0,8.3,1010.6
14/1/2020,7.5,2.0,12,0.0,19.0,8.2,1018.4
16/1/2020,4.7,0.0,9,0.22,345.0,6.6,1020.3
17/1/2020,6.2,3.0,9,0.0,0.0,10.8,1018.1
20/1/2020,5.9,0.0,13,0.0,262.0,5.5,1011.2
21/1/2020,5.8,0.0,11,0.0,322.0,14.0,1018.9
22/1/2020,3.0,-2.0,6,0.0,318.0,9.0,1027.1
23/1/2020,5.4,3.0,9,0.02,321.0,8.5,1020.3
24/1/2020,9.0,6.0,13,0.08,344.0,8.2,1020.9
25/1/2020,6.5,3.0,10,0.0,33.0,11.4,1026.8
26/1/2020,4.3,2.0,6,0.24,325.0,9.0,1025.8
27/1/2020,5.2,2.0,8,0.0,15.0,12.9,1024.8
30/1/2020,10.9,7.0,16,0.0,269.0,8.6,997.9
31/1/2020,7.4,3.0,11,0.0,311.0,20.5,1003.3
1/2/2020,5.4,0.0,12,0.0,314.0,14.6,1013.3
2/2/2020,4.8,-2.0,11,0.0,339.0,6.8,1020.7
3/2/2020,8.4,4.0,14,0.0,280.0,9.7,1016.5
4/2/2020,5.9,0.0,11,0.0,28.0,8.1,1018.8
5/2/2020,6.2,-2.0,14,0.0,283.0,12.0,1011.5
7/2/2020,1.2,-4.0,6,0.0,21.0,8.6,1025.2
8/2/2020,4.7,-1.0,11,0.0,357.0,14.7,1012.9
9/2/2020,2.3,-2.0,6,0.0,336.0,16.4,1015.2
10/2/2020,2.0,-4.0,10,0.0,286.0,8.0,1013.9
11/2/2020,3.5,-1.0,10,0.0,337.0,9.1,1024.7
12/2/2020,7.8,-2.0,15,0.0,237.0,10.0,1024.5
13/2/2020,12.7,9.0,18,0.1796611945511701,204.0,9.6,1014.2
14/2/2020,11.6,7.0,16,0.0,20.0,6.6,1017.5
15/2/2020,11.0,5.0,16,0.0,316.0,7.1,1019.3
16/2/2020,9.8,6.0,13,0.1796611945511701,25.0,5.8,1008.4
17/2/2020,12.5,8.0,17,0.08,248.0,14.9,999.9
18/2/2020,6.6,2.0,11,0.0,304.0,16.7,1010.0
19/2/2020,6.3,1.0,12,0.0,356.0,10.0,1023.8
20/2/2020,7.8,2.0,13,0.0,9.0,8.6,1027.8
22/2/2020,13.0,7.0,18,0.04,205.0,16.2,1019.6
23/2/2020,10.1,6.0,14,0.06,296.0,15.8,1014.9
24/2/2020,7.6,-1.0,15,0.0,232.0,9.5,1020.5
25/2/2020,8.4,1.0,15,0.0,41.0,9.0,1018.6
26/2/2020,8.3,6.0,9,0.12,26.0,20.8,1013.4
27/2/2020,5.5,0.0,10,0.0,352.0,17.6,1016.9
28/2/2020,3.5,-4.0,10,0.0,349.0,7.6,1022.3
29/2/2020,8.8,5.0,13,0.0,40.0,10.3,1017.3
1/3/2020,10.6,6.0,16,0.06,41.0,12.0,1015.0
2/3/2020,7.8,7.0,10,0.2,11.0,22.2,1015.3
3/3/2020,9.2,2.0,16,0.2,336.0,10.1,1019.6
4/3/2020,9.4,8.0,12,0.0,21.0,10.7,1017.7
5/3/2020,8.6,6.0,12,0.1,303.0,18.9,1005.2
6/3/2020,8.0,4.0,14,0.0,302.0,14.9,1016.1
7/3/2020,7.5,5.0,10,0.0,30.0,14.5,1022.3
8/3/2020,7.7,5.0,10,0.16,3.0,21.8,1017.3
9/3/2020,11.8,9.0,16,0.14,10.0,22.4,1015.7
10/3/2020,15.0,12.0,19,0.1,113.0,13.9,1003.0
12/3/2020,10.0,5.0,14,0.0,354.0,13.5,1018.8
13/3/2020,11.8,5.0,18,0.0,260.0,9.3,1015.2
14/3/2020,5.9,3.0,10,0.04,18.0,22.0,1007.8
16/3/2020,5.9,1.0,12,0.0,305.0,15.1,1005.2
17/3/2020,5.0,-4.0,11,0.0,153.0,8.1,1014.7
18/3/2020,11.2,4.0,18,0.0,242.0,11.1,1012.0
19/3/2020,13.0,3.0,22,0.0,199.0,12.7,1009.7
20/3/2020,13.9,5.0,17,0.04,282.0,20.2,1001.5
21/3/2020,11.3,2.0,20,0.0,222.0,9.2,1010.4
22/3/2020,15.3,6.0,23,0.0,189.0,16.1,1006.4
23/3/2020,9.0,3.0,12,0.0,72.0,14.6,1009.4
24/3/2020,6.8,3.0,11,0.0,337.0,17.7,1013.5
25/3/2020,6.8,0.0,13,0.0,351.0,10.8,1019.8
26/3/2020,11.0,4.0,19,0.0,183.0,6.8,1020.3
27/3/2020,14.5,5.0,21,0.0,189.0,20.8,1015.6
31/3/2020,10.1,7.0,13,0.0,11.0,13.8,1021.6
1/4/2020,12.3,9.0,15,0.08,357.0,13.7,1006.1
3/4/2020,10.5,0.0,17,0.0,142.0,12.0,1019.4
4/4/2020,16.0,11.0,22,0.0,204.0,16.0,1013.3
5/4/2020,10.1,3.0,15,0.0,357.0,15.5,1010.5
6/4/2020,10.6,3.0,17,0.0,264.0,11.0,1013.1
7/4/2020,9.7,4.0,15,0.0,67.0,7.8,1013.0
8/4/2020,12.9,6.0,20,0.0,23.0,8.2,1011.8
9/4/2020,12.1,9.0,16,0.0,48.0,16.4,1014.8
10/4/2020,10.3,6.0,16,0.02,327.0,16.4,1016.6
11/4/2020,8.8,0.0,15,0.0,114.0,9.6,1018.0
12/4/2020,10.8,7.0,14,0.2,34.0,14.8,1013.2
15/4/2020,12.2,3.0,18,0.0,195.0,10.2,1011.5
16/4/2020,10.8,8.0,13,0.0,43.0,20.7,1016.5
17/4/2020,11.4,8.0,15,0.02,82.0,13.0,1023.8
20/4/2020,10.0,8.0,11,0.24,359.0,15.4,1010.9
22/4/2020,12.3,8.0,18,0.0,42.0,14.2,1003.5
23/4/2020,10.8,7.0,16,0.04,328.0,9.3,1006.7
24/4/2020,10.4,6.0,15,0.0,47.0,15.8,1009.7
25/4/2020,11.0,3.0,17,0.02,175.0,12.3,1016.6
26/4/2020,17.6,11.0,23,0.0,211.0,22.5,1012.8
27/4/2020,12.6,10.0,16,0.0,46.0,14.4,1015.6
29/4/2020,14.7,8.0,21,0.2,216.0,8.4,1017.9
30/4/2020,17.1,11.0,23,0.0,118.0,11.7,1018.5
1/5/2020,18.8,13.0,23,0.0,198.0,15.2,1014.2
2/5/2020,20.3,12.0,29,0.0,190.0,7.8,1014.2
3/5/2020,20.1,14.0,28,0.0,188.0,14.1,1015.1
4/5/2020,18.2,17.0,19,0.06,164.0,9.3,1008.3
5/5/2020,20.0,17.0,26,0.02,79.0,13.3,1009.0
6/5/2020,15.5,14.0,17,0.0,7.0,12.6,1011.3
8/5/2020,14.3,8.0,20,0.0,177.0,10.7,1021.0
9/5/2020,17.2,12.0,21,0.0,188.0,14.6,1017.8
10/5/2020,20.9,18.0,25,0.04,197.0,20.8,1005.8
11/5/2020,21.6,18.0,25,0.02,135.0,14.5,1001.8
12/5/2020,20.0,18.0,23,0.0,65.0,11.3,1004.9
13/5/2020,21.3,17.0,27,0.0,220.0,13.2,1005.3
14/5/2020,19.5,11.0,26,0.0,228.0,12.6,1015.8
15/5/2020,20.7,13.0,28,0.0,212.0,11.0,1017.7
16/5/2020,18.2,16.0,21,0.0,169.0,14.0,1011.0
18/5/2020,19.3,18.0,20,0.0,99.0,12.6,1008.0
