"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN","WESD"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-04","10.51","0.59","73","85","61","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-05","14.32","0.00","62","69","54","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-06","7.61","0.00","61","69","53","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-07","7.61","0.00","61","69","52","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-08","13.20","0.00","68","77","59","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-09","6.49","0.00","73","81","65","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-10","6.93","0.00","74","80","67","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-11","7.61","0.00","71","76","65","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-12","14.09","0.00","75","80","69","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-13","9.40","0.30","74","81","66","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-14","8.95","0.00","69","76","61","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-15","12.30","1.23","68","75","60","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-16","13.65","0.00","63","69","56","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-17","14.76","0.00","62","70","53","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-18","9.17","0.00","65","74","56","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-19","8.05","0.94","67","72","62","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-20","12.30","0.01","74","82","65","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-21","16.55","0.00","70","77","63","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-22","10.96","0.00","63","69","57","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-23","7.83","0.13","65","70","60","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-24","10.29","0.01","69","78","59","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-25","11.86","0.14","58","63","53","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-26","15.21","0.76","52","55","49","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-27","8.05","0.00","57","68","46","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-28","10.51","0.00","59","69","49","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-29","7.38","0.00","52","59","44","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-09-30","5.82","0.00","54","64","44","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-01","3.80","0.00","57","66","48","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-02","5.37","0.00","62","70","53","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-03","9.40","0.00","70","82","57","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-04","6.49","0.10","62","71","53","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-05","8.28","0.04","61","65","57","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-06","10.29","0.00","66","74","57","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-07","11.41","0.00","56","63","48","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-08","10.96","0.00","49","56","42","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-09","12.53","0.00","46","52","39","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-10","13.65","0.00","45","52","37","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-11","14.99","0.00","59","68","49","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-12","5.82","0.00","56","67","44","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-13","10.07","0.00","62","73","51","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-14","8.50","0.00","64","76","52","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-15","6.71","0.00","67","79","55","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-16","13.20","0.08","58","63","53","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-17","10.29","0.04","56","60","52","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-18","9.84","0.16","59","64","54","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-19","14.09","0.00","58","66","50","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-20","6.93","0.00","54","64","43","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-21","9.40","0.00","60","67","52","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-22","11.41","0.00","55","63","46","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-23","6.93","0.00","51","58","43","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-24","10.29","0.00","56","64","47","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-25","4.92","0.00","60","70","50","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-26","2.24","0.00","59","67","51","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-27","3.58","0.00","59","65","52","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-28","18.79","0.00","52","62","42","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-29","19.01","0.02","41","47","34","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-30","16.55","0.00","43","50","35","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-10-31","18.57","0.00","50","57","43","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-01","16.78","0.00","51","59","42","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-02","13.42","0.00","53","62","43","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-03","7.16","0.00","56","65","47","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-04","9.17","0.00","57","65","49","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-05","18.34","0.00","49","54","44","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-06","11.41","0.00","49","57","40","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-07","9.40","0.00","49","57","40","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-08","5.82","0.00","51","60","42","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-09","7.16","0.27","53","60","46","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-10","17.45","2.33","58","62","53","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-11","18.79","0.17","53","57","49","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-12","12.97","0.00","48","52","43","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-13","6.93","0.00","47","52","41","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-14","10.29","0.19","48","54","41","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-15","16.11","0.00","43","49","36","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-16","13.87","0.00","44","49","38","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-17","16.55","0.00","47","54","40","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-18","12.97","0.00","42","47","36","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-19","9.62","0.00","37","41","33","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-20","11.63","0.05","38","44","31","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-21","16.55","0.00","37","42","31","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-22","20.13","0.00","33","37","28","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-23","14.54","0.00","31","37","25","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-24","6.26","0.00","29","37","21","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-25","8.05","0.00","33","42","24","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-26","14.99","1.06","49","56","42","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-27","13.65","0.00","48","52","43","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-28","8.05","0.00","45","50","39","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-29","10.51","0.17","44","49","38","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-30","15.66","0.06","41","45","37","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-01","14.09","0.00","37","41","33","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-02","12.53","0.00","31","36","26","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-03","8.50","0.00","29","35","22","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-04","5.82","0.00","35","45","25","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-05","15.21","0.00","38","45","30","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-06","15.88","0.00","29","32","26","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-07","14.76","0.00","32","36","28","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-08","7.38","0.00","29","32","25","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-09","8.72","0.00","30","36","24","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-10","6.93","0.06","38","52","23","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-11","6.26","0.00","42","47","37","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-12","26.84","0.01","40","53","26","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-13","8.28","0.00","26","31","21","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-14","13.87","1.11","40","49","30","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-15","9.40","0.00","36","39","32","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-16","12.75","0.32","44","53","35","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-17","23.26","0.55","45","58","32","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-18","18.34","0.00","31","35","27","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-19","8.95","0.00","34","41","27","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-20","17.90","0.05","32","37","26","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-21","6.93","0.00","28","33","23","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-22","12.08","0.05","25","33","17","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-23","14.09","0.00","22","30","14","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-24","9.40","0.00","27","32","22","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-25","22.59","0.00","21","27","15","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-26","18.34","0.00","23","31","15","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-27","15.66","0.00","27","33","21","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-28","19.01","0.00","24","28","19","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-29","9.62","0.00","25","32","17","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-30","18.12","0.68","28","31","25","0.6"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-31","19.01","0.01","27","30","24","2.7"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-01","14.32","0.00","27","31","22","2.5"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-02","12.75","0.00","21","26","15","1.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-03","10.96","0.00","24","30","18","1.7"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-04","11.86","0.00","28","33","23","1.6"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-05","10.74","0.22","26","33","18","1.5"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-06","11.63","0.00","33","39","26","1.7"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-07","5.59","0.00","33","41","24","1.7"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-08","7.83","0.31","35","41","28","1.5"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-09","17.00","0.02","30","34","25","1.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-10","17.00","0.00","28","33","22","1.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-11","13.20","0.00","36","45","26","0.8"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-12","5.82","0.00","34","42","26","0.6"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-13","6.26","0.00","31","36","25","0.6"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-14","5.59","0.00","33","39","26","0.5"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-15","6.71","0.29","36","37","34","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-16","12.97","0.00","40","45","34","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-17","11.41","0.00","39","43","34","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-18","6.93","0.02","33","36","30","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-19","8.72","0.87","38","41","35","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-20","15.66","0.22","34","37","30","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-21","15.66","0.43","28","32","23","0.5"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-22","7.16","0.00","27","32","22","0.5"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-23","4.92","0.00","27","35","19","0.5"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-24","5.59","0.00","33","42","23","0.4"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-25","12.53","0.00","32","38","25","0.4"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-26","10.74","0.00","27","33","21","0.3"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-27","15.43","0.03","35","40","29","0.3"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-28","15.43","0.00","33","37","29","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-29","7.61","0.00","31","36","26","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-30","12.97","0.49","43","51","34","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-31","13.42","0.00","41","50","32","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-01","11.86","0.00","43","50","35","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-02","8.28","0.00","37","45","28","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-03","16.33","0.00","30","34","25","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-04","8.28","0.00","29","37","21","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-05","14.76","0.71","35","40","30","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-06","16.33","0.00","40","45","35","0.7"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-07","14.09","0.00","40","45","34","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-08","6.93","0.00","35","39","31","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-09","8.28","0.00","43","47","38","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-10","24.61","0.04","42","56","28","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-11","20.58","0.00","27","32","21","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-12","9.17","0.03","26","35","16","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-13","7.16","0.01","41","49","32","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-14","8.50","0.00","37","44","30","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-15","9.40","0.00","42","47","36","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-16","6.04","0.28","37","42","31","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-17","23.94","0.01","30","39","21","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-18","14.99","0.00","26","32","19","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-19","16.11","0.00","33","40","25","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-20","9.40","0.00","44","51","37","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-21","18.57","0.00","35","49","20","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-22","11.63","0.23","21","24","17","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-23","15.43","0.00","30","38","22","0.2"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-24","9.84","0.00","30","34","25","0.3"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-25","16.55","0.42","41","48","33","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-26","19.24","0.00","43","51","35","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-27","12.08","0.00","41","50","32","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-28","12.97","0.00","33","38","27","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-01","13.20","0.00","31","38","24","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-02","6.71","0.02","37","43","31","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-03","7.61","0.00","42","47","37","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-04","16.33","0.04","33","37","29","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-05","14.54","0.40","32","33","30","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-06","17.00","0.18","30","34","26","0.7"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-07","10.07","0.00","36","42","29","1.2"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-08","7.61","0.00","33","40","25","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-09","13.87","0.28","38","44","32","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-10","18.79","0.00","40","47","33","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-11","15.21","0.00","42","54","29","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-12","10.29","0.00","38","46","30","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-13","7.83","1.08","43","47","38","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-14","17.67","0.00","44","50","38","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-15","8.95","0.00","43","51","34","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-16","8.05","0.05","46","54","37","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-17","9.62","0.13","42","46","37","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-18","18.34","0.00","41","47","35","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-19","14.99","0.00","44","53","34","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-20","8.95","0.00","43","51","35","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-21","20.58","1.05","43","45","41","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-22","19.91","1.20","41","44","38","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-23","25.05","0.00","49","58","39","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-24","18.12","0.00","43","51","34","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-25","15.21","0.00","37","44","30","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-26","13.42","0.14","34","41","27","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-27","14.99","0.00","33","42","24","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-28","11.18","0.00","38","46","30","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-29","10.29","0.18","38","44","32","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-30","18.34","2.23","42","44","39","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-31","6.26","0.02","42","46","38","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-01","8.05","0.00","41","43","38","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-02","9.84","0.00","43","49","36","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-03","7.61","0.00","44","52","36","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-04","10.96","0.00","46","54","37","0.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-05","10.07","0.00","48","58","37","0.0"
