date,tavg,tmin,tmax,prcp,wspd,pres,weather_type
19/2/2017,30.0,19.5,35.6,0.0,8.0,1008.7639084507042,Sunny
20/2/2017,28.9,19.4,34.0,0.0,10.2,1010.8,Sunny
21/2/2017,26.2,20.4,30.0,2.8,10.3,1011.0,Rainy
22/2/2017,26.2,18.8,30.0,1.0,10.0,1012.2,Rainy
23/2/2017,28.3,17.4,34.0,0.2,9.9,1012.6,Rainy
24/2/2017,29.3,17.2,36.0,0.0,8.0,1012.5,Sunny
26/2/2017,30.2,17.4,37.0,0.0,9.5,1010.0,Sunny
27/2/2017,29.8,19.7,35.0,0.0,6.4,1010.6,Sunny
28/2/2017,30.2,18.4,37.0,0.0,7.1,1011.5,Sunny
2/3/2017,29.2,19.3,35.0,1.6,9.8,1009.8,Rainy
3/3/2017,28.1,20.5,33.0,0.0,9.0,1008.0,Sunny
4/3/2017,27.3,18.0,32.4,0.0,9.0,1008.0,Sunny
5/3/2017,28.1,18.5,33.0,1.4,9.1,1008.4,Rainy
6/3/2017,27.3,19.0,32.0,2.6,8.7,1008.0,Rainy
7/3/2017,27.1,18.4,30.4,0.0,9.3,1008.3,Sunny
8/3/2017,27.6,19.8,31.6,0.8,8.5,1008.5,Rainy
9/3/2017,27.7,20.8,32.0,0.0,9.8,1008.5,Sunny
10/3/2017,26.9,20.7,29.4,0.0,13.3,1009.5,Sunny
11/3/2017,26.4,22.0,29.0,0.0,11.8,1011.9,Sunny
12/3/2017,25.6,17.4,29.0,0.0,11.0,1012.1,Sunny
13/3/2017,27.4,15.2,32.2,0.0,7.8,1011.0,Sunny
14/3/2017,28.7,16.2,36.0,0.0,8.5,1010.6,Sunny
15/3/2017,28.9,19.4,33.0,0.0,8.3,1010.6,Sunny
16/3/2017,28.5,18.8,34.0,0.0,9.1,1008.7639084507042,Sunny
17/3/2017,28.7,20.4,31.6,0.0,9.5,1011.3,Sunny
19/3/2017,27.8,20.6,33.0,0.4,10.1,1008.7639084507042,Rainy
22/3/2017,29.2,21.2,33.0,2.0,8.9,1011.5,Rainy
23/3/2017,29.2,21.9,35.0,3.6,10.5,1010.5,Rainy
24/3/2017,29.6,21.0,33.0,1.6,11.4,1010.2,Rainy
25/3/2017,30.0,21.4,34.0,0.0,11.9,1010.1,Sunny
26/3/2017,31.4,22.2,36.0,0.0,11.3,1010.5,Sunny
27/3/2017,32.8,21.5,38.4,0.0,9.8,1008.7639084507042,Sunny
28/3/2017,30.0,24.3,35.0,0.0,10.7,1010.4,Sunny
29/3/2017,29.6,25.1,33.0,0.0,10.9,1008.7639084507042,Sunny
30/3/2017,29.2,25.0,33.0,0.0,9.5,1008.7639084507042,Sunny
31/3/2017,30.3,24.0,34.0,3.0,9.3,1010.7,Rainy
1/4/2017,28.9,23.0,32.0,0.8,9.5,1008.7639084507042,Rainy
2/4/2017,29.1,23.4,33.2,0.0,10.1,1009.7,Sunny
3/4/2017,29.5,22.7,33.8,0.0,10.8,1010.1,Sunny
4/4/2017,29.2,23.8,33.0,0.8,10.7,1008.7639084507042,Rainy
5/4/2017,29.6,24.6,33.0,0.8,10.6,1008.7639084507042,Rainy
6/4/2017,29.0,25.4,32.8,1.8,10.8,1008.7639084507042,Rainy
7/4/2017,28.8,22.8,33.0,1.2,9.4,1010.1,Rainy
8/4/2017,29.4,19.0,34.0,0.0,11.5,1009.4,Sunny
9/4/2017,31.8,20.4,37.0,0.0,8.2,1008.2,Sunny
10/4/2017,31.2,21.2,36.0,0.0,7.8,1007.0,Sunny
11/4/2017,30.6,24.6,34.0,0.0,9.2,1007.7,Sunny
12/4/2017,30.8,24.6,34.0,0.0,9.4,1008.6,Sunny
13/4/2017,30.8,22.0,35.0,0.0,8.2,1008.0,Sunny
14/4/2017,30.2,24.8,34.2,0.0,10.6,1008.0,Sunny
15/4/2017,29.8,25.4,33.0,0.0,9.3,1007.2,Sunny
16/4/2017,31.1,23.3,36.0,0.0,9.0,1007.0,Sunny
17/4/2017,29.9,23.8,33.0,0.0,8.8,1008.8,Sunny
18/4/2017,31.1,23.9,36.0,0.6,10.9,1008.4,Rainy
21/4/2017,30.0,25.0,34.0,0.0,12.2,1008.7,Sunny
22/4/2017,29.9,25.2,34.0,0.8,10.3,1009.3,Rainy
23/4/2017,29.9,26.0,33.2,0.12,10.3,1009.5,Rainy
24/4/2017,29.7,25.4,32.4,1.57,9.9,1010.1,Rainy
25/4/2017,29.6,23.8,33.0,0.0,10.8,1010.4,Sunny
26/4/2017,29.5,23.4,33.0,0.59,11.3,1010.1,Rainy
27/4/2017,29.8,24.0,33.2,0.67,10.8,1010.2,Rainy
28/4/2017,29.9,23.0,33.0,1.77,11.0,1010.1,Rainy
29/4/2017,29.6,23.4,33.2,0.51,10.7,1010.6,Rainy
30/4/2017,29.5,23.6,32.0,0.24,8.5,1010.0,Rainy
1/5/2017,30.2,25.4,33.4,0.28,9.6,1009.1,Rainy
2/5/2017,29.4,24.0,32.0,0.75,11.4,1010.2,Rainy
3/5/2017,29.8,24.2,32.2,0.02,8.8,1010.0,Sunny
4/5/2017,30.3,24.4,33.8,0.0,10.2,1009.7,Sunny
5/5/2017,31.2,25.5,34.0,1.5051859799713876,10.4,1009.2,Rainy
6/5/2017,30.8,26.0,33.6,1.5051859799713876,10.6,1010.0,Rainy
7/5/2017,30.7,27.0,33.6,1.5051859799713876,9.2,1010.7,Rainy
9/5/2017,30.7,24.6,34.0,0.55,10.3,1008.4,Rainy
10/5/2017,30.5,24.6,33.2,0.16,9.2,1008.3,Rainy
11/5/2017,30.8,25.0,33.8,0.16,10.7,1008.6,Rainy
13/5/2017,31.3,25.5,34.0,3.66,9.9,1006.9,Rainy
14/5/2017,31.1,26.4,34.4,3.62,11.2,1007.1,Rainy
16/5/2017,30.7,25.8,33.4,1.34,10.4,1006.2,Rainy
17/5/2017,30.8,27.7,34.0,0.16,11.5,1006.7,Rainy
18/5/2017,31.4,26.6,34.0,0.91,11.5,1007.6,Rainy
19/5/2017,30.8,26.4,33.4,3.07,11.6,1009.3,Rainy
20/5/2017,30.8,25.7,33.6,1.61,11.7,1007.8,Rainy
21/5/2017,30.9,25.8,34.0,1.22,12.3,1006.8,Rainy
23/5/2017,31.6,26.6,34.4,0.28,10.9,1007.3,Rainy
24/5/2017,31.1,26.6,34.0,1.97,10.5,1006.5,Rainy
25/5/2017,31.1,28.0,34.0,0.98,13.7,1006.0,Rainy
26/5/2017,31.0,27.8,33.8,0.16,14.0,1005.8,Rainy
27/5/2017,31.2,27.8,34.2,0.43,14.3,1005.7,Rainy
28/5/2017,31.6,28.3,35.0,0.12,17.1,1005.6,Rainy
31/5/2017,31.6,28.4,34.0,0.28,15.9,1001.6,Rainy
1/6/2017,31.2,27.2,34.8,0.08,12.6,1002.3,Sunny
2/6/2017,31.1,25.4,34.0,0.01,10.9,1003.4,Sunny
3/6/2017,31.3,28.0,34.2,0.24,15.2,1005.1,Rainy
4/6/2017,31.3,28.4,34.2,0.63,15.7,1005.8,Rainy
5/6/2017,31.4,28.3,34.0,0.0,13.9,1006.4,Sunny
6/6/2017,31.4,28.5,35.0,3.31,13.9,1007.0,Rainy
7/6/2017,28.8,26.8,34.4,1.5,16.0,1008.1,Rainy
8/6/2017,28.6,24.2,32.2,1.73,9.0,1007.5,Rainy
10/6/2017,28.3,24.3,30.2,1.1,10.3,1003.8,Rainy
11/6/2017,28.1,26.8,30.4,0.02,8.6,1002.6,Sunny
12/6/2017,28.1,24.0,31.8,1.54,10.9,1002.8,Rainy
13/6/2017,28.9,24.1,31.6,2.56,10.3,1004.0,Rainy
14/6/2017,29.6,28.0,33.2,0.51,10.8,1005.7,Rainy
15/6/2017,29.7,25.2,32.0,1.69,12.1,1006.4,Rainy
17/6/2017,30.6,26.4,33.0,0.0,12.6,1005.5,Sunny
18/6/2017,31.1,27.4,33.4,2.44,12.9,1005.3,Rainy
19/6/2017,30.7,27.5,34.0,0.35,11.9,1004.5,Rainy
20/6/2017,30.8,26.8,33.0,0.31,14.8,1004.3,Rainy
21/6/2017,30.0,27.0,33.0,0.04,16.7,1004.7,Windy
22/6/2017,29.6,25.8,32.6,0.16,15.3,1005.2,Rainy
23/6/2017,30.5,26.6,32.8,0.12,16.8,1004.7,Rainy
25/6/2017,25.9,22.0,30.0,0.24,10.7,1000.0,Rainy
26/6/2017,28.4,25.1,29.8,0.04,12.7,1000.9,Sunny
27/6/2017,28.0,25.0,30.0,0.12,15.9,1001.4,Rainy
2/7/2017,28.2,24.2,31.0,0.08,16.4,1003.1,Windy
3/7/2017,29.8,25.2,31.6,0.04,16.5,1005.0,Windy
4/7/2017,29.3,26.0,32.0,0.24,15.5,1005.9,Rainy
7/7/2017,29.7,25.5,32.2,0.04,15.6,1006.5,Windy
8/7/2017,29.4,28.4,31.4,0.43,15.1,1006.8,Rainy
9/7/2017,29.4,24.6,32.0,0.28,11.4,1006.1,Rainy
10/7/2017,29.4,26.2,32.4,0.0,11.7,1007.2,Sunny
11/7/2017,29.7,26.0,32.0,0.24,15.4,1007.3,Rainy
12/7/2017,29.7,27.4,32.0,0.12,17.3,1006.5,Rainy
13/7/2017,28.8,26.0,31.0,0.12,16.9,1005.1,Rainy
20/7/2017,27.5,24.6,30.0,1.77,13.1,999.0,Rainy
25/7/2017,28.4,24.8,30.0,0.28,16.0,1004.1,Rainy
26/7/2017,28.6,26.4,30.0,0.2,16.5,1004.4,Rainy
27/7/2017,28.3,25.9,30.0,1.61,16.9,1005.0,Rainy
28/7/2017,28.3,25.6,30.0,0.91,16.9,1006.2,Rainy
29/7/2017,28.6,25.0,31.0,1.22,16.8,1007.1,Rainy
30/7/2017,28.1,25.6,31.0,0.35,15.2,1007.5,Rainy
31/7/2017,27.8,24.9,30.2,0.2,13.2,1007.2,Rainy
1/8/2017,28.3,24.8,31.0,0.31,14.9,1007.3,Rainy
2/8/2017,28.6,26.5,30.8,2.72,14.8,1007.5,Rainy
3/8/2017,28.6,25.5,30.6,0.12,15.9,1005.9,Rainy
4/8/2017,29.1,26.1,32.0,2.17,16.1,1004.0,Rainy
5/8/2017,29.1,26.0,31.0,0.03,14.6,1003.8,Sunny
6/8/2017,29.1,26.5,32.0,0.0,13.4,1004.1,Sunny
7/8/2017,28.9,26.4,32.0,0.02,11.0,1005.0,Sunny
8/8/2017,29.0,25.6,31.6,1.18,13.4,1005.9,Rainy
9/8/2017,28.8,26.2,31.6,0.04,13.3,1005.9,Sunny
10/8/2017,28.8,26.4,39.0,1.14,14.5,1006.2,Rainy
11/8/2017,29.1,26.5,31.6,0.04,15.2,1007.1,Windy
12/8/2017,28.8,25.1,31.4,0.01,16.9,1007.8,Windy
13/8/2017,28.2,25.4,30.6,0.16,15.3,1008.2,Rainy
14/8/2017,26.8,24.5,29.0,0.03,11.1,1009.5,Sunny
15/8/2017,27.6,23.7,29.0,0.0,8.0,1009.1,Sunny
16/8/2017,28.7,24.6,31.0,1.5051859799713876,12.4,1007.4,Rainy
17/8/2017,29.3,26.0,32.0,1.5051859799713876,13.8,1005.4,Rainy
18/8/2017,29.3,26.0,31.0,1.5051859799713876,14.4,1004.0,Rainy
19/8/2017,27.3,25.6,29.0,0.0,9.5,1004.2,Sunny
20/8/2017,24.6,22.6,28.0,1.5051859799713876,12.1,1003.2,Rainy
21/8/2017,25.5,21.8,28.0,1.5051859799713876,8.4,1001.7,Rainy
22/8/2017,27.7,22.2,31.0,0.12,11.7,1003.1,Rainy
23/8/2017,28.4,26.4,31.0,0.02,11.5,1006.1,Sunny
24/8/2017,28.9,25.6,31.0,0.31,14.0,1006.5,Rainy
25/8/2017,26.9,25.0,29.0,0.0,14.4,1004.8,Sunny
26/8/2017,27.5,24.2,29.0,0.02,12.2,1002.8,Sunny
27/8/2017,28.0,26.4,30.0,0.0,13.4,1001.8,Sunny
28/8/2017,27.1,24.2,29.0,0.0,9.8,1000.0,Sunny
30/8/2017,27.6,23.2,30.4,1.0,16.1,1002.2,Rainy
31/8/2017,28.6,25.8,32.0,0.0,15.1,1006.3,Windy
1/9/2017,27.9,26.0,31.0,0.0,12.5,1007.7,Sunny
2/9/2017,27.8,26.0,31.0,0.0,11.2,1007.3,Sunny
3/9/2017,27.6,25.0,30.2,0.0,9.2,1007.8,Sunny
4/9/2017,29.0,25.5,31.4,0.0,9.7,1009.2,Sunny
5/9/2017,28.9,25.3,31.4,0.0,9.8,1009.2,Sunny
6/9/2017,28.9,25.6,31.4,0.0,8.8,1008.0,Sunny
7/9/2017,29.4,25.0,32.0,0.0,9.5,1007.0,Sunny
9/9/2017,29.1,26.4,31.0,0.0,10.3,1005.8,Sunny
10/9/2017,29.4,26.4,31.8,0.6,8.9,1006.0,Rainy
11/9/2017,31.1,27.5,35.0,0.0,10.0,1006.4,Sunny
12/9/2017,31.1,27.8,35.0,0.0,8.2,1006.9,Sunny
13/9/2017,28.5,23.6,31.0,0.0,8.6,1008.7639084507042,Sunny
14/9/2017,29.1,25.0,32.4,0.0,7.3,1007.3,Sunny
15/9/2017,28.1,24.0,31.4,0.0,7.2,1006.8,Sunny
18/9/2017,28.5,25.4,31.4,0.0,11.5,1004.7,Sunny
19/9/2017,27.2,24.6,31.0,2.6,11.5,1003.6,Rainy
20/9/2017,24.9,23.8,27.0,2.8,12.5,1005.0,Rainy
21/9/2017,26.8,24.0,29.0,0.6,10.0,1005.6,Rainy
22/9/2017,27.7,24.5,31.0,2.8,9.9,1007.6,Rainy
23/9/2017,28.6,25.5,32.2375772134523,0.2,10.453587366975626,1008.7639084507042,Rainy
24/9/2017,28.7,25.7,32.2375772134523,0.0,10.453587366975626,1008.7639084507042,Sunny
25/9/2017,28.9,25.7,32.2375772134523,0.0,10.453587366975626,1008.7639084507042,Sunny
26/9/2017,29.1,24.5,32.2375772134523,0.0,10.453587366975626,1008.7639084507042,Sunny
27/9/2017,30.0,26.6,34.0,0.6,10.5,1008.7639084507042,Rainy
28/9/2017,30.1,27.4,33.0,0.0,9.6,1007.2,Sunny
29/9/2017,28.7,26.0,31.2,0.0,9.9,1007.2,Sunny
30/9/2017,29.8,25.4,33.0,0.0,8.3,1008.7639084507042,Sunny
1/10/2017,30.4,27.0,33.0,0.4,8.9,1007.9,Rainy
3/10/2017,30.6,25.8,34.0,1.8,9.6,1006.9,Rainy
4/10/2017,31.7,25.8,36.0,0.0,8.3,1007.2,Sunny
5/10/2017,31.8,26.2,35.0,0.0,8.5,1006.0,Sunny
7/10/2017,28.2,24.6,32.4,0.0,9.1,1006.1,Sunny
8/10/2017,28.4,24.8,32.0,0.0,9.2,1005.5,Sunny
9/10/2017,28.9,25.0,31.6,0.0,8.5,1005.1,Sunny
10/10/2017,27.9,26.0,31.2,0.0,7.2,1004.7,Sunny
11/10/2017,27.6,25.8,30.4,0.0,9.7,1004.8,Sunny
12/10/2017,29.6,26.0,33.0,0.0,10.2,1005.8,Sunny
13/10/2017,28.8,26.2,32.0,0.0,7.0,1005.8,Sunny
14/10/2017,28.1,25.8,31.0,0.0,7.2,1005.7,Sunny
15/10/2017,28.4,25.4,31.0,0.0,7.6,1006.6,Sunny
16/10/2017,29.1,24.4,31.8,0.0,7.2,1007.6,Sunny
18/10/2017,30.3,25.2,34.0,0.0,6.5,1007.3,Sunny
20/10/2017,29.0,23.4,32.4,0.0,7.5,1007.4,Sunny
21/10/2017,29.2,26.2,32.0,0.0,8.0,1008.3,Sunny
22/10/2017,29.6,26.0,32.0,0.0,8.3,1009.0,Sunny
23/10/2017,30.0,26.0,34.0,0.0,7.1,1010.2,Sunny
25/10/2017,30.5,21.4,36.0,0.0,7.8,1012.2,Sunny
26/10/2017,30.8,23.3,36.2,3.4,9.6,1012.0,Rainy
28/10/2017,30.1,23.6,35.0,0.0,8.7,1011.9,Sunny
30/10/2017,30.2,22.2,35.8,2.2,8.4,1012.5,Rainy
31/10/2017,30.3,24.4,35.4,1.4,9.6,1011.1,Rainy
2/11/2017,30.2,24.4,35.0,0.0,10.8,1011.2,Sunny
4/11/2017,29.2,20.8,34.0,1.4,9.7,1010.4,Rainy
5/11/2017,29.6,22.6,35.0,0.0,11.2,1010.6,Sunny
6/11/2017,30.4,23.2,35.4,0.0,8.6,1010.9,Sunny
7/11/2017,29.6,23.1,35.0,0.0,6.2,1011.2,Sunny
8/11/2017,29.4,22.4,34.0,0.0,7.9,1011.6,Sunny
9/11/2017,29.7,21.5,35.0,1.4,8.4,1010.8,Rainy
10/11/2017,29.1,22.5,34.6,0.2,8.9,1010.7,Rainy
11/11/2017,28.6,21.4,34.0,0.0,8.4,1011.3,Sunny
12/11/2017,28.3,21.8,33.0,0.0,8.9,1009.9,Sunny
13/11/2017,27.5,19.3,33.0,0.0,7.4,1008.6,Sunny
14/11/2017,27.5,20.0,32.2,0.0,6.9,1008.4,Sunny
17/11/2017,27.9,19.6,33.0,0.0,8.4,1009.6,Sunny
19/11/2017,29.5,18.5,34.0,0.0,8.4,1011.3,Sunny
20/11/2017,28.7,21.4,34.0,0.0,7.0,1011.6,Sunny
21/11/2017,29.5,22.4,33.2,2.6,8.0,1010.6,Rainy
22/11/2017,29.7,24.0,34.0,0.6,8.9,1010.2,Rainy
23/11/2017,28.3,18.8,34.0,0.0,7.3,1010.2,Sunny
24/11/2017,27.4,18.2,32.0,0.0,8.1,1012.2,Sunny
25/11/2017,27.8,19.1,34.0,0.6,6.6,1012.6,Rainy
26/11/2017,27.8,20.2,34.6,0.0,6.8,1012.7,Sunny
27/11/2017,28.1,19.5,34.0,3.0,7.3,1011.8,Rainy
28/11/2017,27.6,18.5,33.0,0.0,6.8,1011.4,Sunny
29/11/2017,27.9,18.6,33.0,0.0,5.9,1012.0,Sunny
30/11/2017,28.2,18.0,34.2,0.0,7.8,1011.2,Sunny
2/12/2017,28.7,20.0,34.0,1.2,10.9,1010.0,Rainy
3/12/2017,28.7,21.6,33.0,0.0,8.0,1010.2,Sunny
4/12/2017,27.3,23.0,33.0,0.0,9.9,1008.8,Sunny
6/12/2017,24.4,21.4,27.0,0.0,11.2,1009.1,Sunny
7/12/2017,24.1,18.0,27.0,0.0,7.6,1011.3,Sunny
8/12/2017,25.7,18.6,29.0,1.8,7.2,1011.1,Rainy
9/12/2017,26.2,21.9,29.0,0.0,8.6,1011.2,Sunny
11/12/2017,25.7,21.6,29.0,0.0,7.0,1013.5,Sunny
12/12/2017,24.9,18.5,28.6,0.0,8.2,1014.1,Sunny
13/12/2017,24.2,17.3,27.6,0.0,7.7,1014.4,Sunny
14/12/2017,24.1,15.8,28.0,0.0,7.6,1014.3,Sunny
18/12/2017,27.6,18.4,32.0,1.6,8.1,1016.3,Rainy
19/12/2017,27.3,19.8,32.8,0.0,10.9,1015.3,Sunny
20/12/2017,26.9,17.6,32.8,1.4,7.3,1015.3,Rainy
21/12/2017,26.9,15.2,33.0,0.0,7.8,1015.5,Sunny
23/12/2017,26.6,16.0,33.0,0.0,8.2,1012.5,Sunny
24/12/2017,25.9,16.6,32.0,2.4,5.6,1012.0,Rainy
25/12/2017,26.2,16.5,31.0,0.0,6.2,1012.8,Sunny
27/12/2017,26.6,16.6,32.0,0.6,6.5,1013.0,Rainy
29/12/2017,25.4,15.5,31.0,0.0,6.9,1012.6,Sunny
30/12/2017,25.6,16.0,30.0,0.2,9.4,1012.7,Rainy
31/12/2017,25.4,16.3,30.0,0.0,7.1,1011.4,Sunny
1/1/2018,25.1,15.5,31.0,0.0,5.7,1010.3,Sunny
3/1/2018,24.8,16.4,30.0,1.2,6.9,1011.3,Rainy
4/1/2018,25.2,16.4,30.0,0.0,6.1,1012.5,Sunny
5/1/2018,25.2,16.8,30.0,0.0,7.9,1011.3,Sunny
6/1/2018,24.6,15.7,30.0,0.0,8.4,1011.2,Sunny
9/1/2018,25.4,16.6,30.4,0.0,7.4,1013.6,Sunny
10/1/2018,27.2,17.2,33.0,0.0,7.2,1013.9,Sunny
12/1/2018,28.3,20.2,34.0,1.8,7.9,1012.4,Rainy
15/1/2018,29.0,21.0,34.0,0.6,7.9,1012.3,Rainy
16/1/2018,29.5,21.3,35.0,0.2,8.4,1010.9,Rainy
18/1/2018,28.8,19.0,34.0,0.2,9.1,1012.1,Rainy
19/1/2018,27.3,18.2,32.0,0.0,8.7,1013.0,Sunny
20/1/2018,27.0,16.8,32.2375772134523,0.0,10.453587366975626,1008.7639084507042,Sunny
21/1/2018,27.3,17.0,33.0,2.4,8.7,1010.7,Rainy
22/1/2018,26.0,17.0,30.0,2.8,7.2,1009.6,Rainy
23/1/2018,24.3,20.6,29.0,2.4,10.0,1010.9,Rainy
24/1/2018,23.9,15.4,28.4,0.4,9.6,1011.6,Rainy
25/1/2018,25.2,15.1,31.0,0.0,8.0,1010.7,Sunny
26/1/2018,25.8,15.6,31.0,0.0,7.5,1010.5,Sunny
27/1/2018,25.2,15.6,30.0,0.8,6.9,1010.7,Rainy
28/1/2018,25.1,15.0,30.0,0.0,7.2,1011.7,Sunny
29/1/2018,26.7,16.0,32.0,2.8,6.3,1012.5,Rainy
30/1/2018,28.0,17.8,35.0,2.8,8.5,1013.0,Rainy
1/2/2018,27.4,15.8,33.0,0.01,6.1,1013.2,Sunny
2/2/2018,27.4,17.0,32.0,0.0,8.4,1011.8,Sunny
3/2/2018,27.5,16.9,32.0,0.91,8.8,1011.5,Rainy
4/2/2018,27.8,17.0,33.0,0.98,4.9,1011.3,Rainy
5/2/2018,27.1,18.4,31.0,2.09,7.8,1012.8,Rainy
6/2/2018,27.6,19.0,34.0,2.56,8.0,1013.3,Rainy
7/2/2018,26.3,21.5,31.0,0.0,9.7,1012.2,Sunny
8/2/2018,25.7,18.2,32.0,1.5051859799713876,7.6,1012.3,Rainy
9/2/2018,26.3,16.7,31.0,1.5051859799713876,8.7,1012.2,Rainy
10/2/2018,25.3,17.4,29.0,1.5051859799713876,10.2,1012.8,Rainy
11/2/2018,24.7,17.8,28.0,0.04,8.7,1013.2,Sunny
12/2/2018,24.0,16.6,28.0,0.0,9.4,1015.5,Sunny
13/2/2018,25.3,15.8,30.0,0.08,10.9,1016.6,Sunny
14/2/2018,29.0,16.8,35.0,0.79,11.1,1015.4,Rainy
15/2/2018,29.7,26.0,34.2,0.0,12.6,1016.0,Sunny
16/2/2018,29.7,20.6,34.6,1.46,8.7,1015.4,Rainy
17/2/2018,28.9,20.4,33.0,0.03,9.6,1012.3,Sunny
18/2/2018,28.4,17.9,33.0,0.03,8.6,1010.3,Sunny
19/2/2018,28.2,17.4,34.0,1.61,7.8,1010.3,Rainy
20/2/2018,27.7,19.4,33.0,0.02,9.0,1010.7,Sunny
21/2/2018,28.8,19.2,32.2,0.08,10.1,1009.4,Sunny
22/2/2018,28.6,19.6,33.0,0.51,9.2,1008.7,Rainy
23/2/2018,28.7,20.4,33.0,0.24,8.3,1009.3,Rainy
24/2/2018,30.2,19.7,35.0,0.01,5.9,1011.0,Sunny
25/2/2018,30.7,20.5,37.0,0.0,8.1,1011.6,Sunny
26/2/2018,30.6,20.6,36.0,0.24,9.1,1010.9,Rainy
27/2/2018,30.9,20.6,38.0,0.08,8.4,1009.8,Sunny
28/2/2018,30.6,21.0,37.0,1.06,5.9,1009.7,Rainy
1/3/2018,29.3,20.2,33.0,1.54,7.3,1009.4,Rainy
2/3/2018,29.5,21.4,33.4,0.43,8.1,1009.0,Rainy
3/3/2018,29.3,22.0,35.0,0.35,6.5,1008.6,Rainy
4/3/2018,28.4,22.6,31.6,0.28,11.4,1008.9,Rainy
5/3/2018,28.9,20.0,33.0,0.43,9.6,1010.0,Rainy
9/3/2018,28.9,19.0,35.0,1.18,10.0,1010.5,Rainy
10/3/2018,28.9,22.2,33.0,2.28,10.6,1010.1,Rainy
11/3/2018,31.7,20.8,38.0,0.79,9.7,1010.2,Rainy
12/3/2018,31.3,19.6,39.0,0.24,11.0,1010.4,Rainy
13/3/2018,31.4,22.2,36.0,0.04,10.7,1010.3,Sunny
14/3/2018,31.4,23.5,37.0,0.87,12.0,1009.9,Rainy
15/3/2018,28.2,24.8,30.0,2.76,7.6,1010.1,Rainy
16/3/2018,29.2,23.0,34.0,1.06,9.2,1009.3,Rainy
20/3/2018,28.2,21.0,32.0,2.13,9.6,1011.3,Rainy
21/3/2018,27.8,21.6,32.0,0.31,12.8,1011.0,Rainy
22/3/2018,27.3,20.6,31.0,0.24,11.4,1010.6,Rainy
23/3/2018,27.4,20.5,30.4,0.16,11.0,1010.2,Rainy
24/3/2018,29.0,21.2,33.0,0.0,9.4,1010.6,Sunny
26/3/2018,32.7,22.4,38.4,0.71,8.9,1010.4,Rainy
27/3/2018,29.1,24.4,32.6,0.39,12.1,1010.4,Rainy
28/3/2018,28.4,23.6,32.2,0.35,10.2,1010.2,Rainy
30/3/2018,28.3,22.8,31.4,1.14,10.2,1009.2,Rainy
31/3/2018,28.4,23.6,32.0,0.35,10.0,1009.0,Rainy
1/4/2018,28.7,22.2,32.0,0.71,8.3,1008.3,Rainy
2/4/2018,29.0,21.0,33.0,0.35,8.3,1008.8,Rainy
3/4/2018,29.1,22.0,33.0,0.02,9.1,1009.1,Sunny
4/4/2018,29.7,22.5,33.0,0.01,8.8,1007.0,Sunny
5/4/2018,29.6,23.4,33.0,0.12,9.5,1006.1,Rainy
6/4/2018,29.4,23.2,32.6,0.0,10.5,1007.5,Sunny
7/4/2018,29.8,23.5,33.4,3.31,7.9,1008.6,Rainy
8/4/2018,29.6,22.3,34.0,0.63,8.4,1009.0,Rainy
9/4/2018,30.1,20.8,34.2,3.11,10.2,1009.4,Rainy
10/4/2018,29.6,23.1,35.0,0.47,11.0,1008.2,Rainy
11/4/2018,29.4,23.8,34.0,0.75,10.2,1008.7,Rainy
12/4/2018,29.1,23.6,32.0,0.02,10.4,1008.2,Sunny
13/4/2018,29.4,23.4,33.0,0.2,10.1,1008.2,Rainy
14/4/2018,29.6,23.5,32.6,1.22,8.3,1008.0,Rainy
15/4/2018,29.8,24.6,33.0,1.65,8.8,1008.4,Rainy
16/4/2018,30.3,26.5,33.0,1.61,10.7,1009.4,Rainy
17/4/2018,32.0,26.6,34.6,2.36,10.5,1009.6,Rainy
18/4/2018,31.8,27.4,36.0,0.75,10.4,1009.9,Rainy
19/4/2018,31.6,24.6,35.0,0.31,9.0,1007.4,Rainy
20/4/2018,30.5,23.8,34.0,1.77,11.0,1008.5,Rainy
21/4/2018,30.6,24.2,33.6,0.43,10.3,1008.4,Rainy
22/4/2018,31.5,24.5,36.0,0.91,10.3,1008.3,Rainy
23/4/2018,30.3,23.6,34.2,1.26,10.3,1008.7,Rainy
24/4/2018,31.0,24.4,35.0,2.56,10.4,1008.6,Rainy
25/4/2018,30.2,23.4,34.2,0.55,11.2,1008.2,Rainy
26/4/2018,29.4,23.4,32.6,0.31,9.1,1007.8,Rainy
27/4/2018,29.5,23.0,32.4,0.51,11.2,1008.4,Rainy
28/4/2018,29.7,23.8,33.2,0.16,10.3,1008.8,Rainy
29/4/2018,29.8,25.4,33.2,0.08,11.4,1008.8,Sunny
30/4/2018,29.7,24.4,33.0,0.2,10.9,1007.6,Rainy
1/5/2018,29.8,24.1,33.2,3.35,12.2,1008.2,Rainy
2/5/2018,29.8,24.0,33.0,2.09,10.1,1008.3,Rainy
3/5/2018,30.1,24.5,34.0,1.81,10.4,1008.0,Rainy
4/5/2018,30.4,25.4,33.4,0.35,9.7,1008.1,Rainy
5/5/2018,30.7,25.6,33.8,0.43,11.8,1008.5,Rainy
6/5/2018,30.6,25.6,33.4,0.0,9.6,1008.7639084507042,Sunny
7/5/2018,30.9,26.5,34.0,0.0,9.5,1009.1,Sunny
8/5/2018,30.6,25.0,33.4,0.28,11.2,1008.0,Rainy
9/5/2018,31.1,25.0,34.6,0.0,11.2,1007.5,Sunny
10/5/2018,30.7,26.5,33.4,0.43,11.9,1008.6,Rainy
